Category,Outbreak,Location,Lat,Long,Date,Cases,Fatalities,Impact Scale,Source Citation,Source
Measles,Measles,France (Nimes),43.836699,4.360054,5/2011,12,0,Clst,"Tropical Medical Bureau ""Measles cases reported from Nimes in southern France"" May 13 2011.",http://www.tmb.ie/exodus/news.asp?titleMeasles-cases-reported-from-Nimes-in-southern-France&id181997
Measles,Measles,Germany,50.92554,10.76111,11/2011-10/2012,183,0,Clst,"European Centre for Disease Prevention and Control ""Measles and rubella monitoring December 2012"" December 21 2012.",http://www.ecdc.europa.eu/en/publications/Publications/measles-rubella-monthly-surveillance-dec-2012.pdf
Measles,Measles,Ghana,9.39398,-0.82372,1/2013-2/2013,3,0,Clst,"Ghana Web. ""New measles cases recorded in Tamale."" March 20 2013.",http://www.ghanaweb.com/GhanaHomePage/health/artikel.php?ID268271
Measles,Measles,India (Arunachal),27.25831,93.03759,1/2012,30,0,Clst,"IBN Live News. ""Measles outbreak reported from Arunachal district."" January 19 2012.",http://ibnlive.in.com/generalnewsfeed/news/measles-outbreak-reported-from-arunachal-district/952659.html
Measles,Measles,Ireland,53.41291,-8.24389,08/2011,23,0,Clst,Measles outbreak in Eastern Ireland 2011 . Disease Survellience Report of HPSC 12 no. 11 (2011).,http://ndsc.newsweaver.ie/epiinsight/1fng5qmgsrbbsjyxp8wi4b?a1&p18519345&t17517774
Measles,Measles,Ireland (Belfast),54.57007,-5.95184,12/2012,4,0,Clst,Measles outbreak declared afrter four cases detected. New Letter. December 12 2012.,http://www.newsletter.co.uk/news/headlines/measles-outbreak-declared-after-four-cases-detected-1-4579638
Measles,Measles,Ireland (West Cork),51.89787,-8.47109,07/2012,64,0,Clst,"Irish Health ""Cork measles outbreak worsens"" July 2 2012.",http://www.irishhealth.com/article.html?id20839
Measles,Measles,Israel,31.44741,34.9585,9/2011,12,0,Clst,"Forum ""Health Ministry calls upon Ukrainians to get vaccinated against measles"" October 31 2011.",http://en.for-ua.com/news/2011/10/31/115840.html
Measles,Measles,Jordan (Zaatari Refugee Camp),32.4186,38.31657,4/2013,13,0,Clst,"Malkawi Khetam. ""13 cases of measles detected among Syrian refugees."" The Jordan Times April 17 2013.",http://jordantimes.com/13-cases-of-measles-detected-among-syrian-refugees
Measles,Measles,Kenya (Nandi),0.18359,35.12688,9/2012,5,0,Clst,"Barry Salil. ""Kenya: Doctors warn against measles outbreak."" The Star. September 14 2012.",http://allafrica.com/stories/201209140157.html
Measles,Measles,Malawi,-13.28113,34.31228,1/2009-12/2009,533,0,Clst,"William j. Moss Diane E. Griffin. ""Measles."" The Lancet.January 14 2012",http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
Measles,Measles,Malawi,-13.22942,34.32369,1/2008-12/2008,19,0,Clst,"William j. Moss Diane E. Griffin. ""Measles."" The Lancet. January 14 2012.",http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
Measles,Measles,Malaysia,4.21048,101.97577,01/2008-12/2008,332,0,Clst,"UNICEF. ""Eighty-six percent decline in measles cases brings Western Pacific Region closer than ever to measles elimination."" September 12 2012.",http://www.unicef.org/media/media_65821.html
Measles,Measles,Malaysia,4.21048,101.97577,01/2009-12/2009,56,0,Clst,"UNICEF. ""Eighty-six percent decline in measles cases brings Western Pacific Region closer than ever to measles elimination."" September 12 2012.",http://www.unicef.org/media/media_65821.html
Measles,Measles,Malaysia,4.21048,101.97577,01/2010-12/2010,74,0,Clst,"UNICEF. ""Eighty-six percent decline in measles cases brings Western Pacific Region closer than ever to measles elimination."" September 12 2012.",http://www.unicef.org/media/media_65821.html
Measles,Measles,Mexico (Tamaulipas),24.26694,-98.836275,7/2011,2,0,Clst,"Latin American Herald Tribune ""Possible Measles Cases Detected in Mexican Border City"" July 1 2011.",http://www.laht.com/article.asp?ArticleId409700&CategoryId14091
Measles,Measles,Namibia (Ohangwena),-17.59793,16.81784,8/2012-9/2012,10,0,Clst,"The Namibian. ""Measles outbreak in Ohangwena"" September 27 2012.",http://www.namibian.com.na/news/full-story/archive/2012/september/article/measles-outbreak-in-ohangwena/
Measles,Measles,Namibia (Oshakati),-17.7836,15.6994,1/2013,30,0,Clst,"Shivute Oswald ""Measles outbreak spreads"" The Namibian January 30 2013.",http://www.namibian.com.na/news/full-story/archive/2013/january/article/measles-outbreak-spreads/
Measles,Measles,Netherlands,52.13263,5.29127,12/2011,2,0,Clst,"Scholing M. ""Two cases of mild IgM-negative measles in previously vaccinated adults the Netherlands April and July 2011."" Eurosurveillance 16 no. 48 (2011).",http://www.eurosurveillance.org/ViewArticle.aspx?ArticleId20028
Measles,Polio,Netherlands (Utrecht),52.090142,4.065843,10/2008,34,0,Clst,"Velzen Evan . ""Measles outbreak in an anthroposophic community in The Hague The Netherlands June-July 2008."" Eurosurveillance 13 no. 31 (2008).",http://www.eurosurveillance.org/ViewArticle.aspx?ArticleId18945
Measles,Measles,New Zealand,-36.88801,174.72909,12/2013-1/2014,16,0,Clst,"Johnstone Tessa. ""Measles cases turn severe."" Fairfax NZ News. January 13 2014.",http://www.stuff.co.nz/national/health/9604440/Measles-cases-turn-severe
Measles,Measles,New Zealand (Auckland),-36.84846,174.0132,1/2011,3,0,Clst,"Stuff.co.nz ""Measles exposure on Auckland flight "" January 22 2011.",http://www.stuff.co.nz/national/health/4570818/Measles-outbreak-on-Auckland-flight
Measles,Measles,New Zealand (Auckland),-36.86245,174.7439,10/2011,34,0,Clst,Measles Infections Slowing in Auckland. Radio New Zealand. 26 October 2011. Web. Transcript.,http://www.radionz.co.nz/news/regional/89242/measles-infections-slowing-in-auckland
Measles,Measles,New Zealand (Auckland),-36.90021,174.74828,10/2011,24,0,Clst,No sign' of Auckland measles outbreak abating. Radio New Zealand News . Radio New Zealand . 4 Oct. 2011. Web. Transcript.,http://www.radionz.co.nz/news/regional/87329/'no-sign'-of-auckland-measles-outbreak-abating
Measles,Measles,New Zealand (Auckland),-36.84846,174.76333,08/2011,2,0,Clst,"Voxy ""Auckland measles outbreak now into fourth month "" September 6 2011.",http://www.voxy.co.nz/health/auckland-measles-outbreak-now-fourth-month/5/100571
Measles,Measles,New Zealand (Auckland),-36.00846,175.01532,3/2010,30,0,Clst,"Auckland Now ""Hokianga measles outbreak sparks vaccination reminder "" April 6 2010.",http://www.stuff.co.nz/auckland/northland/local-news/whangarei-leader/3541478/Hokianga-measles-outbreak-sparks-vaccination-reminder
Measles,Measles,New Zealand (Bay of Plenty),-38.09334,176.41873,10/2011,10,0,Clst,"ONE News. ""Measles spreading in Bay of Plenty."" TVNZ November 11 2011.",http://tvnz.co.nz/national-news/measles-spreading-in-bay-plenty-4523536?refrss
Measles,Measles,New Zealand (Porirua),-41.1339,174.8406,2/2012,3,0,Clst,"The Dominion Post. ""Porirua measles cases prompt alert"". February 2 2012.",http://www.stuff.co.nz/dominion-post/news/6354597/Porirua-measles-cases-prompt-alert
Measles,Measles,New Zealand (Southland),-45.802,168.2309,10/2011,3,0,Clst,"Radio News New Zealand ""Three new cases of measles have been notified to health authorities in Southland following the visit to Dunedin last month of a Wellington student who was subsequently found to be infectious."" December 2 2011.",http://www.radionz.co.nz/news/regional/90519/more-measles-cases-in-southland
Measles,Measles,New Zealand (Wellington),-41.28006,174.76913,10/2011,3,0,Clst,"Newton Kate . ""Hutt pupils warned over measles."" The Dominion Post November 11 2011.",http://www.stuff.co.nz/dominion-post/news/5948712/New-measles-cases-in-Hutt-college
Measles,Measles,New Zealand (Wellington),-41.28643,174.77624,10/2011,4,0,Clst,"Newton  Kate . ""Two more measles cases in capital ."" The Dominion Post October 19 2011.",http://www.stuff.co.nz/dominion-post/news/5812981/2-more-measles-cases-in-capital
Measles,Measles,Norway,60.47202,8.46895,01/2011-12/2011,33,0,Clst,"Vainio K. ""Measles Virus Genotyping an Important ool in Measles Outbreak Investigation in Norway 2011."" Eurosuveillance. December 13 2011.",http://www.eurosurveillance.org/ViewArticle.aspx?ArticleId20340
Measles,Measles,Pakistan (Gujranwala),32.15,74.18333,1/2013,6,0,Clst,"The Express Tribune ""Measles outbreak: 10-year-old dies 22 new cases reported"" January 23 2013.",http://tribune.com.pk/story/498230/measles-outbreak-10-year-old-dies-22-new-cases-reported/
Measles,Measles,Pakistan (Islamabad),33.63663,73.06732,1/2013-3/2013,59,0,Clst,"Wasif Sherish. ""Measles: 59 cases reported in the past three months."" The Express Tribune. April 5 2013.",http://tribune.com.pk/story/531287/measles-59-cases-reported-in-the-past-three-months/
Measles,Measles,Pakistan (Multan),30.19019,71.45802,1/2013,40,0,Clst,"The Express Tribune ""Measles outbreak: 10-year-old dies 22 new cases reported"" January 23 2013.",http://tribune.com.pk/story/498230/measles-outbreak-10-year-old-dies-22-new-cases-reported/
Measles,Measles,Pakistan (Multan),30.2389,71.48666,2/2013,5,0,Clst,"Pakistan Observer ""5 measles cases reported"" 26 February 2013.                                  ",http://pakobserver.net/detailnews.asp?id197656
Measles,Measles,Pakistan (Rawalpindi),33.6058,73.04375,1/2013,23,0,Clst,"The Nation ""Another measles case surfaces; toll reaches 23"" January 20 2013.",http://www.nation.com.pk/pakistan-news-newspaper-daily-english-online/islamabad/20-Jan-2013/another-measles-case-surfaces-toll-reaches-23
Measles,Measles,Pakistan (Sindh),25.8943,68.52471,6/2013,43,0,Clst,"The Frontier Post. ""Sindh: 43 measles cases reported in June.""June 28 2013. ",http://www.thefrontierpost.com/article/22681/
Measles,Measles,Philippines (Central Visayas),9.944251,123.617577,1/2011-3/2011,7,0,Clst,"Travel Health Service ""Philippines: Measles"" February 28 2011.",http://www.travelhealth.gov.hk/english/outbreaknews/2011/ond28february2011.html#3917
Measles,Measles,Philippines (Kalibo),11.70611,122.36444,8/2013,15,0,Clst,"PhilStar. ""Kalibo under state of calamity over measles oubreak."" September 5 2013.",http://www.philstar.com/nation/2013/09/05/1175381/kalibo-under-state-calamity-over-measles-outbreak
Measles,Measles,Philippines (Lloiloa),10.74697,122.49756,9/2011,2,0,Clst,"Sun Star""Health office reports clustering of measles cases"" October 7 2011.",http://www.sunstar.com.ph/iloilo/local-news/2011/10/07/health-office-reports-clustering-measles-cases-183580
Measles,Measles,Phillipines (Metro Minila),14.60905,121.02226,11/2011,15,0,Clst,"Ramos-Araneta Macon . ""Health dept alarmed over measles cases in 5 cities."" Manila Standard Today November 11 2011.",http://www.manilastandardtoday.com/insideMetro.htm?f2011/november/11/metro2.isx&d2011/november/11
Measles,Measles,Poland,52.22968,21.01223,11/2011-10/2012,49,0,Clst,"European Centre for Disease Prevention and Control ""Measles and rubella monitoring December 2012"" December 21 2012.",http://www.ecdc.europa.eu/en/publications/Publications/measles-rubella-monthly-surveillance-dec-2012.pdf
Measles,Measles,Russia (Astrakhan),46.354889,48.052719,7/2011,17,0,Clst,"Russian South ""In Astrakhan recorded outbreak of measles. In Astrakhan"" July 1 2011.",http://www.eng.russ-yug.ru/article/6135/
Measles,Measles,Russia (Chechnya),43.40233,45.71875,1/2012,25,0,Clst,"The Caucasian Knot. ""Measles outbreak in Chechnya."" January 12 2012",http://www.kavkaz-uzel.ru/articles/199078/
Measles,Measles,Russia (Chelyabinsk),55.17453,61.42668,9/2013-10/2013,38,0,Clst,"Interfax Rossiya ""        ."" October 25 2013.",http://www.interfax-russia.ru/Ural/news.asp?id445472&sec1671
Measles,Measles,Russia (Dagestan),42.14319,47.09498,1/2013-11/2013,120,0,Clst,"Ria Dagestan. ""       ."" December 2 2013.",http://www.riadagestan.ru/news/health/epidemicheskaya_situatsiya_po_kori_v_dagestane_rezko_oslozhnilas/
Measles,Measles,Russia (Izhevsk),56.83333,53.18333,4/2012,6,0,Clst,"The Moscow Post. ""Outbreak of measles in Izhevsk city"" April 10 2012.",http://moscow-post.ru/news/society/v_izhevske_zafiksirovana_vspyshka_kori53278/
Measles,Measles,Russia (Krasnoyarsk),56.001251,92.88559,1/2011,9,0,Clst,"newlab.ru ""       "" January 26 2011.",http://www.newslab.ru/news/360479
Measles,Measles,Russia (Murmansk),68.99307,33.11845,1/2012,2,0,Clst,"Komsomolskaya Pravda. ""Measles arrives in Murmansk -- capital of the Arctic"". January 31 2012.",http://murmansk.kp.ru/online/news/1071779/
Measles,Measles,Russia (Rostov),57.18333,39.41667,10/2011,21,0,Clst,"Rostov-na-Donu Times  ""    :   20  "" November 15 2011.",http://rostov-times.ru/stories/1226
Measles,Measles,Russia (Rybinsk),58.05,38.83333,3/2012,9,0,Clst,"Novosti Yaroslavlya. ""Measles outbreak in Rybinsk."" March 29 2012",http://www.yar.aif.ru/health/news/53603
Measles,Measles,Russia (Smolensk),54.78333,32.05,12/2013,3,0,Clst,"Zdorovye. ""     ."" December 15 2013.",bit.ly/1a25EnI
Measles,Measles,Russia (St. Petersburg,60.07624,30.12138,1/2012,31,0,Clst,"INFOX.re. ""Measles outbreak in St. Petersburg"". February 1 2012.",http://www.infox.ru/03/body/2012/01/31/V_Pyetyerburgye_____.phtml
Measles,Measles,Russia (Stavropol),45.05,41.96667,10/2013,27,0,Clst,"Stavropol TV ""   ."" November 1 2013.",http://www.stavropolye.tv/medical/view/62702
Measles,Measles,Russia (Voronezh),51.65,39.2,12/2011,5,0,Clst,Long Forgotten Disease. Argumenti i Facti. December 28 2011.,http://voronezh.aif.ru/issues/862/02_03
Measles,Measles,Russia (Zeelenograd),55.98644,37.20211,2/2013-4/2013,20,0,Clst,"Zelenograd News Agency. ""    20   "" April 17 2013.",http://www.zelenograd.ru/news/8906/
Measles,Measles,Rwanda (Nyarurguru ),-2.662764,29.464359,11/2010,2,0,Clst,"Ntambara Paul . ""Rwanda: Suspected Cases of Measles Reported in Nyaruguru."" all Africa November 13 2010.",http://allafrica.com/stories/201011150506.html
Measles,Measles,Singapore,1.35208,103.81984,01/2008-12/2008,18,0,Clst,"UNICEF. ""Eighty-six percent decline in measles cases brings Western Pacific Region closer than ever to measles elimination."" September 12 2012.",http://www.unicef.org/media/media_65821.html
Measles,Measles,Singapore,1.35208,103.81984,01/2009-12/2009,16,0,Clst,"UNICEF. ""Eighty-six percent decline in measles cases brings Western Pacific Region closer than ever to measles elimination."" September 12 2012.",http://www.unicef.org/media/media_65821.html
Measles,Measles,Singapore,1.35208,103.81984,01/2010-12/2010,54,0,Clst,"UNICEF. ""Eighty-six percent decline in measles cases brings Western Pacific Region closer than ever to measles elimination."" September 12 2012.",http://www.unicef.org/media/media_65821.html
Measles,Measles,Singapore,1.35208,103.81984,01/2011-12/2011,143,0,Clst,"UNICEF. ""Eighty-six percent decline in measles cases brings Western Pacific Region closer than ever to measles elimination."" September 12 2012.",http://www.unicef.org/media/media_65821.html
Measles,Measles,Singapore,1.35208,103.81984,01/2012-06/2012,21,0,Clst,"UNICEF. ""Eighty-six percent decline in measles cases brings Western Pacific Region closer than ever to measles elimination."" September 12 2012.",http://www.unicef.org/media/media_65821.html
Measles,Measles,Somalia (Somaliland),9.98699,45.29939,1/2013,52,0,Clst,"Sabahi ""Somaliland government works to contain measles outbreak"" January 15 2013.",http://sabahionline.com/en_GB/articles/hoa/articles/newsbriefs/2013/01/15/newsbrief-05
Measles,Measles,South Africa,-30.55058,23.01833,1/2008-12/2008,36,0,Clst,"William j. Moss Diane E. Griffin. ""Measles."" The Lancet. January 14 2012.",http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
Measles,Measles,South Africa (Gauteng),-32.270759,28.112268,4/2009,5,0,Clst,"Birgitt. ""Wstenschiff  Thema anzeigen - Masern - Impfung empfohlen.""  Wstenschiff - Das Sahara-Forum  .",http://wuestenschiff.ch/phpbb/viewtopic.php?p8727
Measles,Measles,Spain (Aragon),41.597628,-0.905662,3/2011-5/2011,20,0,Clst,"Zargoza F.M.H. ""Un brote europeo de sarampin deja 20 casos en Aragn."" El Periodico de Aragon May 29 2011.",http://www.elperiodicodearagon.com/noticias/noticia.asp?pkid675693
Measles,Measles,Spain (Asturias),43.250439,-5.983258,5/2011,4,0,Clst,"Alvarez Pablo . ""Salud investiga un posible brote de sarampin en el rea del Caudal ."" La Nueva Espaa May 18 2011.",http://www.lne.es/sociedad-cultura/2011/05/18/salud-investiga-posible-brote-sarampion-area-caudal/1076407.html
Measles,Measles,Spain (Galicia),42.57506,-8.13386,7/2011,7,0,Clst,"Rey Jacobo. ""A trip to Italy in June caused the largest outbreak of measles in Galicia since 1996"". El Progreso. January 6 2012",http://elprogreso.galiciae.com/nova/142138.html
Measles,Measles,Spain (Mallorca),39.69526,3.01757,5/2013,12,0,Clst,"Diario de Mallorca. ""Salud confirma un brote de 12 casos de sarampin en Palma."" July 19 2013.",http://www.diariodemallorca.es/mallorca/2013/07/19/salud-confirma-brote-12-casos/861410.html
Measles,Measles,Sudan,18.92283,32.13828,5/2012,37,0,Clst,Measles Outbreak Hits National Service Camp of Students in Northern Sudan. Sudan Tribune. May 25 2012.,http://www.sudantribune.com/Measles-outbreak-hits-national42706
Measles,Measles,Sweden,59.26869,18.01208,1/2013-2/2013,10,0,Clst,"The Local ""Imported measles spreads in rare outbreak"" February 27 2013.",http://www.thelocal.se/46436/20130227/#.UUHe0CKU5Qh
